text,created
"""The Latest: Harvey May Be Downgraded to Tropical Depression"" by THE ASSOCIATED PRESS via NYT https://t.co/sVu45Jncgv",8/30/2017 22:25
"""The Latest: Harvey May Be Downgraded to Tropical Depression"" by THE ASSOCIATED PRESS via NYT https://t.co/DQemkFzVE7",8/30/2017 22:23
"The Latest: Harvey may be downgraded to tropical depression 
CLICK BELOW FOR FULL STORY...
https://t.co/8KTFGc3gHs...",8/30/2017 22:22
RT @kfdmnews: Harvey may be downgraded to tropical depression https://t.co/sLoadGodHm https://t.co/KiOFzRGX5L,8/30/2017 22:22
The Latest: Harvey may be downgraded to tropical depression. https://t.co/2NyLJGQbxi,8/30/2017 22:21
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 22:21
The Latest: Harvey may be downgraded to tropical depression,8/30/2017 22:20
The Latest: Harvey may be downgraded to tropical depression https://t.co/XASUTcXp9Y https://t.co/LYfCijZyaX,8/30/2017 22:19
The Latest: Harvey may be downgraded to tropical depression: Today News for… https://t.co/l7pHdzp39T #Port_Charlotte CharlotteCountyCares,8/30/2017 22:19
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 22:17
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 22:17
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 22:16
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 22:16
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 22:15
The Latest: Harvey may be downgraded to tropical depression https://t.co/ifPUSBndQR,8/30/2017 22:15
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 22:14
Harvey may be downgraded to tropical depression https://t.co/GCAbIbXUZJ https://t.co/3e0f7cyODF,8/30/2017 22:13
RT @kfdmnews: Harvey may be downgraded to tropical depression https://t.co/sLoadGodHm https://t.co/KiOFzRGX5L,8/30/2017 22:13
Harvey may be downgraded to tropical depression https://t.co/sLoadGodHm https://t.co/KiOFzRGX5L,8/30/2017 22:13
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 22:12
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 22:11
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 22:11
The Latest: Harvey may be downgraded to tropical depression,8/30/2017 22:11
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 22:11
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 22:10
RT @cbsaustin: Harvey may be downgraded to tropical depression https://t.co/S4W209HQf4 https://t.co/zCVW4hyiss,8/30/2017 22:09
Harvey may be downgraded to tropical depression https://t.co/S4W209HQf4 https://t.co/zCVW4hyiss,8/30/2017 22:09
Utrecht Weather - Tropical Storm Harvey is expected to weaken into a depression in less than 12 hours even as… https://t.co/DZYLzFuHwB,8/30/2017 22:08
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 22:07
RT @TheBullHouston: Harvey To Slow To Tropical Depression Tonight https://t.co/TISEPekLTr,8/30/2017 22:03
Harvey may be downgraded to tropical depression https://t.co/FWgyhgZypJ https://t.co/keVk9LZXtG,8/30/2017 22:03
The Latest: Harvey may be downgraded to tropical depression https://t.co/EcZAVZNnt3,8/30/2017 22:00
Harvey To Slow To Tropical Depression Tonight https://t.co/TISEPekLTr,8/30/2017 22:00
Harvey To Slow To Tropical Depression Tonight https://t.co/mSkTLyDeE6,8/30/2017 22:00
Harvey To Slow To Tropical Depression Tonight https://t.co/DlRyMPmHXb,8/30/2017 22:00
Harvey To Slow To Tropical Depression Tonight https://t.co/lfeAUNQYlJ,8/30/2017 22:00
Harvey To Slow To Tropical Depression Tonight https://t.co/TrQz8bdQqc,8/30/2017 22:00
Harvey To Slow To Tropical Depression Tonight https://t.co/RNUWpTzuSE,8/30/2017 22:00
Tropical Storm Harvey could weaken into depression in less than 12 hours: U.S. NHC https://t.co/YMQHxwweIN,8/30/2017 21:45
Rotterdam Weather - Tropical Storm Harvey is expected to weaken into a depression in less than 12 hours even as… https://t.co/FzI37Dys7a,8/30/2017 21:45
Tropical Storm Harvey could weaken into depression in less than 12 hours: U.S. NHC https://t.co/uot6BJXV3b,8/30/2017 21:44
Groningen Weather - Tropical Storm Harvey is expected to weaken into a depression in less than 12 hours even as… https://t.co/P1YiGN3HFI,8/30/2017 21:43
Tropical Storm Harvey moves farther into Louisiana https://t.co/GmfL9Y20oW via @upi,8/30/2017 21:43
"Ok #Harvey I'm about as ready as I'll ever be for you! Tropical Depression or not, your bringing a lot of rain! https://t.co/0hZDvYGPg8",8/30/2017 21:43
"RT @HarringtonBecca: #Harvey hits Louisiana with catastrophic flooding, begins moving north. Should be tropical depression by Weds. night h…",8/30/2017 21:39
Maastricht Weather - Tropical Storm Harvey is expected to weaken into a depression in less than 12 hours even as… https://t.co/EWiQmdfmNf,8/30/2017 21:37
"RT @HarringtonBecca: #Harvey hits Louisiana with catastrophic flooding, begins moving north. Should be tropical depression by Weds. night h…",8/30/2017 21:32
Eindhoven Weather - Tropical Storm Harvey is expected to weaken into a depression in less than 12 hours even as… https://t.co/Wr7tqfXwu7,8/30/2017 21:31
"RT @HarringtonBecca: #Harvey hits Louisiana with catastrophic flooding, begins moving north. Should be tropical depression by Weds. night h…",8/30/2017 21:26
Tropical Storm Harvey could weaken into depression in less than 12 hours - U.S. NHC https://t.co/1QxGtCTB5U,8/30/2017 21:26
"RT @HarringtonBecca: #Harvey hits Louisiana with catastrophic flooding, begins moving north. Should be tropical depression by Weds. night h…",8/30/2017 21:22
"RT @HarringtonBecca: #Harvey hits Louisiana with catastrophic flooding, begins moving north. Should be tropical depression by Weds. night h…",8/30/2017 21:18
"RT @HarringtonBecca: #Harvey hits Louisiana with catastrophic flooding, begins moving north. Should be tropical depression by Weds. night h…",8/30/2017 21:18
"#Harvey hits Louisiana with catastrophic flooding, begins moving north. Should be tropical depression by Weds. nigh… https://t.co/rw5OGy4hx9",8/30/2017 21:15
Tropical Storm Harvey could weaken into depression in less than 12 hours https://t.co/JQyo6hSmrU https://t.co/xNVIkxW1x6,8/30/2017 21:15
"One week ago right now- #Harvey was a tropical depression with 35mph winds. 

https://t.co/IxvZnNOTjP?",8/30/2017 21:06
@RonChilders Why is Harvey being called a tropical cyclone instead of a tropical depression? What is the difference?,8/30/2017 21:05
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 20:05
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 20:04
The Latest: Harvey to slow to tropical depression tonight https://t.co/ecf3nRrtUZ https://t.co/ENFXUoO2UL,8/30/2017 19:32
Hurricane Harvey might strike Memphis area as a rainy tropical depression https://t.co/tv5REGrsFH via @memphisnews,8/30/2017 19:23
"TS Harvey made landfall in La. early this morning; UTMB plans to resume normal operations Friday, Sept. 1.… https://t.co/Yea2yL4xOE",8/30/2017 18:55
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 18:53
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 18:44
The Latest: Harvey to slow to tropical depression tonight https://t.co/Oe6VpDcig9 https://t.co/u9wxqGMLxK,8/30/2017 18:36
"Harvey is still (wow) a tropical storm, but will weaken to a depression as it heads into the Tennessee Valley. Rain… https://t.co/xrdwlES3b4",8/30/2017 18:32
"#Harvey: From tropical depression to Category 4 in 44 hours. The most prolific rain-maker in #Texas history.
https://t.co/dTpyhoJDJV",8/30/2017 18:15
Harvey to Slow to Tropical Depression Tonight  https://t.co/GtY8jnVLDI,8/30/2017 18:00
Harvey to Slow to Tropical Depression Tonight:  https://t.co/GtY8jnVLDI,8/30/2017 18:00
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:59
RT @KATVNed: The latest track tropical depression Harvey puts it just SE of Ar. Early tomorrow AM. Should continue to weaken https://t.co/O…,8/30/2017 17:49
"RT @wxornotBG: #Harvey makes landfall again as a Tropical Storm along TX/LA border; will now churn NE toward region, transitioning to Tropi…",8/30/2017 17:48
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:47
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:29
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:29
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:25
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:24
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:24
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:24
#Harvey The National Hurricane Center says Harvey should soon slow to a tropical depression. #texas #Houston,8/30/2017 17:20
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:16
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:15
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:15
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:12
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:11
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:11
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:10
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:10
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:09
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:08
RT @KATVNed: The latest track tropical depression Harvey puts it just SE of Ar. Early tomorrow AM. Should continue to weaken https://t.co/O…,8/30/2017 17:07
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:06
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:05
RT @KATVNed: The latest track tropical depression Harvey puts it just SE of Ar. Early tomorrow AM. Should continue to weaken https://t.co/O…,8/30/2017 17:05
RT @CBSDFW: #Harvey To Slow To Tropical Depression Tonight: https://t.co/tuBM8Nc0P2 https://t.co/csReh4xMlM,8/30/2017 17:04
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:03
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 17:02
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 16:59
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 16:59
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 16:58
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 16:54
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 16:54
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 16:54
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 16:54
RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…,8/30/2017 16:51
RT @CBSDFW: #Harvey To Slow To Tropical Depression Tonight: https://t.co/tuBM8Nc0P2 https://t.co/csReh4xMlM,8/30/2017 16:51
The Latest: Harvey to slow to tropical depression tonight; death toll climbs to 20 https://t.co/eS7xzc7Bm6,8/30/2017 16:51
Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's global warming.,8/30/2017 16:50
